qid,pid,score,row_number
201453,6445428,14.9141,13574
388002,5877812,15.1159,13877
1059621,3519727,15.332299,14220
334441,734381,15.343299,14239
763798,4543880,15.1369,13909
1144278,2127403,15.4952,14443
321993,353747,15.2977,14162
449588,6882660,15.2682,14120
1159331,681106,14.9642,13651
927830,4933113,14.9151,13577
993572,4369294,14.6487,13169
1027908,3199482,14.7378,13280
918602,4895533,15.4395,14369
448637,6738112,15.4442,14378
1137290,2799802,15.0675,13814
663508,1242399,15.2826,14141
1014064,4417108,15.355,14257
148768,2582615,15.4511,14384
170662,6542255,15.2499,14097
87000,5384719,14.934,13614
651121,151053,14.8934,13533
651367,8691903,15.0401,13773
1017857,2401795,14.6032,13117
892862,2773616,15.3906,14311
418129,2701429,15.1453,13926
464461,6393906,15.2143,14045
336831,3679893,15.432,14360
957626,4246172,15.0939,13848
1080791,4172391,14.8489,13466
916586,3887375,14.7157,13252
624513,5112167,14.8376,13449
1003205,2363928,15.3836,14298
1164292,160029,15.1951,14008
298574,6520691,15.0463,13782
1037898,2637547,14.747,13304
433552,4985409,15.234298,14077
533318,2133687,15.0164,13731
769275,4260731,15.2821,14140
1154394,1167675,14.6976,13224
1161130,505750,15.0607,13803
1053894,2546691,15.4196,14348
9701,403497,14.89,13527
1142423,2306108,15.4479,14382
1034479,2466908,14.6895,13215
962769,6113617,14.9853,13696
1073326,3830763,14.5757,13078
424357,6962855,14.9083,13563
1033033,2774927,15.2948,14158
762399,3111872,14.8577,13482
893057,3059887,14.7031,13234
1138818,2652420,14.9735,13673
539778,1414765,15.1247,13892
1048189,3375824,14.6101,13128
956483,6105370,15.2911,14154
1037735,3840852,14.625,13141
663448,6976712,15.0338,13764
274362,5896696,14.4741,12905
1066901,3665200,14.7522,13317
1047082,4397871,14.8624,13492
194447,6161069,14.7257,13268
579764,638237,14.9792,13686
991319,3136524,14.7627,13324
1176362,6920068,14.6349,13160
957933,3977157,15.4186,14347
1002188,3568151,15.2994,14167
926209,4421132,15.1353,13907
1055141,4895844,15.3751,14283
313171,4418232,15.3829,14296
918737,1476293,15.1767,13973
16971,5900626,15.0827,13834
651395,856117,15.0849,13837
979039,3170071,14.9518,13631
650857,1331742,15.299,14166
1053244,4286351,15.2246,14065
341268,4289759,14.8223,13416
429823,226793,15.3939,14315
481376,759593,14.8679,13502
1003258,2439205,15.1057,13859
968989,3829418,14.5475,13027
882100,5345207,15.4527,14385
1176987,6788278,15.1366,13908
1074668,444965,14.526794,12996
1024119,4804191,14.9205,13594
652391,7043029,15.0178,13732
49464,197310,14.9754,13677
968368,5954139,15.307,14177
335846,4070279,14.8048,13397
448463,6275814,15.124,13891
1039663,3559906,15.1985,14013
48752,988703,14.5303,13001
1140880,2455484,15.4136,14344
860973,2448922,15.0844,13836
935314,3655520,14.5018,12947
1053389,3659745,14.7423,13295
264543,3116482,14.8657,13496
798645,4814923,15.1283,13896
1043007,2932431,14.7377,13279
5163,6264318,14.6139,13133
1027329,3118598,15.1578,13948
287463,5817734,15.1864,13988
1033903,4458374,15.1987,14015
450154,6269356,14.9301,13609
540102,700079,14.8082,13401
336179,6592422,14.9632,13648
864428,3220018,14.7233,13263
449854,5891301,15.1538,13941
935451,4599381,14.8505,13470
1039734,4960503,14.7074,13242
540252,1661575,14.8962,13542
432699,3478940,15.3706,14273
918056,2581819,14.4856,12918
921567,3250811,14.4943,12933
1140407,2502069,14.5595,13045
1138351,2699091,14.5383,13010
927651,5369002,14.7648,13328
1172054,1919149,14.6416,13166
892057,3760422,15.0342,13766
401318,1568969,15.3113,14183
72801,5533220,15.1169,13879
1034511,4539835,14.7985,13386
1024261,3250916,15.4345,14366
539188,1019203,14.6781,13203
1055162,4497210,14.5009,12945
1002278,3141533,14.7946,13380
928972,3363680,14.5631,13055
1002136,4052138,14.5136,12967
619436,6364505,15.4071,14337
1074965,244257,15.321,14202
991801,4926068,15.3925,14313
959166,5221698,14.8552,13479
927646,4490284,14.6144,13135
1077393,3450561,15.0294,13756
968401,4484621,14.8116,13405
939542,4781857,14.8546,13477
501896,1002874,14.5158,12976
975464,2634877,15.4811,14418
957310,2838257,14.7043,13237
1147049,1869380,14.7387,13283
1037418,2386271,15.0254,13741
1016413,4963170,15.0567,13798
144428,196532,14.7521,13315
762412,3715782,14.6779,13202
935254,4414048,14.8286,13434
1031554,4768615,14.7511,13312
145605,2681136,14.992,13703
198924,1213848,15.4118,14340
1049141,5962121,14.7458,13300
15019,3691455,14.9226,13597
651996,3176698,15.2906,14151
1153990,1205792,14.8898,13526
762431,3124894,15.3928,14314
798,2937209,14.9324,13613
1145113,2044840,14.5325,13003
1030050,4899066,15.4087,14338
1040835,5352079,15.2259,14067
1009580,2881728,14.7042,13236
620608,973371,14.4952,12937
1042670,4725405,14.5826,13088
1034168,3526933,15.049,13786
1055754,3630159,15.3378,14227
404922,1333132,15.2801,14136
1032334,2449239,15.303,14175
1054623,5068799,15.1648,13957
405950,658495,15.0703,13820
433319,604833,14.8958,13539
1147619,1815904,15.2027,14022
923735,3064149,15.335,14223
834744,3340451,14.7946,13381
1027423,6313320,14.8616,13488
1034112,4521650,14.629199,13146
341294,4123803,15.4539,14388
2665,6709766,15.3703,14272
540313,1048378,14.9739,13674
1026637,5151936,14.8994,13549
433906,865507,15.3452,14242
1036515,3318925,14.5395,13012
1038887,4515715,14.7697,13339
213844,5500263,14.8828,13517
900521,3320044,14.9714,13663
145601,4738314,14.9716,13665
115330,5236825,14.8956,13538
935390,4296664,14.4825,12913
1138017,2730732,14.7231,13261
1185296,3815852,14.6808,13205
214091,3079773,14.7136,13250
900519,2752614,15.3313,14217
1027424,3272826,15.1194,13884
1031377,2261688,14.707,13240
1059644,2908560,15.4875,14429
536847,1616784,14.4711,12902
1047531,2856384,14.8155,13410
1034933,4366095,15.3196,14197
981055,5433265,15.2542,14103
799939,5249153,14.5099,12960
982954,4898897,14.9652,13654
511195,784906,14.6609,13181
1078142,4960999,14.4903,12924
651624,581711,14.6037,13118
279300,4370596,14.4829,12914
1025406,3073642,15.1592,13952
198799,5485397,15.2861,14147
290776,833248,15.500299,14446
1035052,4080420,14.6998,13227
1052799,2461149,14.573,13072
834516,2908455,14.8429,13461
1043075,4070221,14.7367,13278
1035494,2715554,14.5711,13069
1026533,5083131,15.2294,14071
434015,3618765,15.0545,13794
337567,1966611,15.1762,13972
1140409,2501839,15.4949,14441
897936,4191200,15.2676,14119
982913,2391394,14.9641,13650
651510,6354255,14.6241,13140
1002207,4541687,15.3541,14256
1030199,2905707,15.0392,13772
1137581,2773188,15.057,13800
1027421,796853,15.4029,14330
922596,4786739,14.8032,13394
290841,1753325,15.2395,14084
923699,4240359,14.8531,13476
772197,4441736,14.766,13330
1046746,3324167,14.515,12972
1002348,3431788,15.1883,13994
1180284,3763899,14.8242,13421
460454,1910433,15.4626,14398
938859,4469606,14.6328,13155
998738,4142026,14.5698,13067
963066,6298677,14.8629,13493
768595,3476039,14.9002,13552
619009,452009,14.9796,13687
1002246,4680606,15.1818,13978
1062523,2981567,15.1855,13985
461361,2882499,14.6811,13206
1056054,5405478,15.3146,14193
867495,3518701,15.1669,13963
313432,5473856,14.9037,13555
539710,1745402,15.3435,14240
411627,2006160,14.7846,13362
340928,8204163,14.7775,13350
968609,2539030,14.5916,13105
401486,804476,15.4616,14396
927717,3117805,15.1133,13872
1178745,5244023,14.931499,13610
1159098,704369,14.803,13393
1048266,4531376,15.4625,14397
463427,6059824,14.6495,13171
456547,983161,14.8264,13429
280059,2077082,15.4918,14436
1081159,2669055,14.9235,13600
440958,398829,15.0866,13839
418034,6191407,15.0872,13841
618779,6305797,14.809599,13403
143592,5544480,15.3851,14300
799004,3573764,14.7601,13321
1053085,3143345,14.4901,12923
1059776,5438336,15.4893,14432
662630,3716577,14.6008,13114
1036787,2687074,14.638399,13161
539791,434860,14.5456,13022
1184109,5833685,14.7968,13382
1029798,4039006,14.7801,13354
1033905,2994617,14.5511,13034
1073263,4560423,14.8303,13436
341355,292201,14.82,13413
948515,2320634,15.329,14214
274724,6569209,14.5905,13101
597186,1324201,14.4802,12909
1002717,2549461,14.9201,13590
1033682,2311996,14.9985,13710
986912,5078478,14.5107,12963
881921,3436339,15.1105,13868
522120,2075884,15.3204,14200
541168,1837661,15.2189,14051
880549,3588100,14.596,13111
447010,2210813,15.3724,14276
1047799,6089568,14.9617,13647
340755,5467396,15.3373,14226
1053656,4968799,15.0615,13806
175422,6976043,14.5661,13061
1053643,2792690,15.3878,14306
1057242,4664590,14.5829,13090
664132,1909200,14.7636,13325
643619,6884645,14.5506,13033
1048462,3747897,15.0444,13779
822658,1786431,14.517,12978
891730,4278258,14.5482,13030
192865,5412298,14.9179,13585
1053806,2354949,14.5049,12955
540470,2143379,15.092,13847
450177,6194363,15.4575,14391
1050571,2561148,14.7645,13327
1030547,4454092,15.3759,14284
890524,3170616,15.418,14346
176410,6018646,15.1414,13916
536325,6787060,15.1606,13955
92138,6727620,15.1042,13858
709188,6853036,15.3876,14305
917933,3185241,14.5994,13112
1001877,2260380,15.0031,13715
161692,4730338,14.8232,13419
1054835,4641995,15.1209,13885
290857,1171089,15.1191,13882
90739,4382879,15.0419,13778
1066800,6211449,14.6866,13213
78745,6660488,15.4684,14401
768357,5074152,15.0266,13747
1138560,2677952,15.0275,13749
448441,1438642,15.4475,14381
439340,2039256,14.6305,13149
540429,1725508,14.5535,13039
1032067,4686232,14.5609,13051
1144088,2144133,15.4008,14324
1034370,3374985,14.8819,13513
281889,2412768,15.3984,14320
665223,6701777,14.8211,13414
778812,4874317,15.1068,13861
1020831,4151647,15.4299,14353
1171496,2483939,15.0266,13746
284509,35432,15.1491,13931
1073094,2778802,15.4339,14365
596185,6734340,14.9557,13637
1168299,2086604,14.8033,13395
1016352,4787341,14.8373,13448
179797,1122047,14.995,13705
144255,6644148,14.4893,12922
489710,6203186,14.977,13681
539786,260674,14.9316,13611
894273,2743088,15.3393,14229
1036621,5233792,14.6343,13158
619531,6822227,15.401,14325
1014252,3974877,14.8665,13499
963402,5026321,14.8254,13426
433067,308496,14.7856,13364
911754,3611141,15.1904,14000
1054836,4801713,15.0508,13790
1031799,3359665,15.3522,14253
437790,755455,15.2225,14062
422674,484862,14.873799,13508
578052,2178385,15.2501,14098
1080824,4995289,15.2401,14086
958990,4460792,14.9072,13562
540346,1651992,14.9526,13633
651397,1986081,14.6288,13145
1040436,3637641,14.6926,13220
404700,2074342,15.0605,13802
1031001,4004219,14.8296,13435
663476,1057601,14.5058,12956
1174427,2617331,14.8243,13423
507993,1301177,14.7024,13232
548424,2048560,14.9451,13627
1054001,3086310,15.2409,14087
1047423,4429106,14.4961,12939
1047462,2434007,15.0828,13835
937833,3079039,15.2515,14100
615503,640543,14.5597,13048
1033967,1663970,15.251,14099
1034472,2842644,15.2619,14116
53718,689705,15.4055,14335
1034240,2665151,14.491,12927
910107,4599415,15.2234,14063
619144,1768943,14.6725,13195
318195,5303868,14.6733,13198
334203,1744520,15.2412,14088
1019452,2503880,14.5959,13110
203644,2391495,15.4854,14424
213078,1333414,14.7229,13259
176815,6172791,15.3363,14224
422226,2204174,14.9087,13564
1144401,2116114,15.3961,14317
1037036,4660737,15.1215,13886
453332,7500323,14.8931,13532
450161,4245000,14.6128,13131
1165149,8540993,14.8458,13464
918613,2324917,14.6404,13163
1037870,3005164,14.6296,13147
1176416,6915181,15.4722,14407
927569,5302728,15.4309,14357
341164,5555092,15.1846,13983
517240,780732,14.8602,13486
873069,4582550,15.2834,14142
1038520,3487725,14.8259,13428
1032714,2517633,14.6081,13125
56764,6230697,14.8275,13433
468359,2504912,14.9697,13659
618760,1041685,15.3826,14294
449956,6257799,15.289199,14149
539611,6701559,15.1237,13890
115644,5184689,14.5614,13053
461564,1349208,15.2907,14152
1163242,273490,15.478,14414
1154292,1176994,14.7025,13233
619322,5136496,14.8846,13519
175453,6535125,15.0695,13818
415647,1568166,14.9783,13684
18033,6153888,14.5288,12998
214276,3091184,15.3994,14322
516077,1381650,15.3655,14265
444819,7934539,15.2061,14029
1035524,3920449,15.3665,14266
927683,4116527,14.8634,13494
1077125,3972459,15.3771,14287
983109,4646047,15.077,13826
144080,1085581,14.6781,13204
23176,6449972,14.7826,13359
1002618,2570022,14.836,13444
449485,970907,15.376,14285
651988,6453570,14.9063,13561
433025,1940605,15.4378,14367
1046731,3308599,14.7992,13387
1038750,5333736,15.0612,13805
1055162,5002039,15.47,14404
55513,4151284,14.9523,13632
904215,3664016,14.6121,13130
1075136,4242155,15.0796,13831
1038234,3468500,14.5431,13017
548388,2136269,14.7995,13388
651447,2856034,14.9758,13678
275530,2804327,15.3642,14264
517243,1129305,15.3895,14309
994870,2794672,15.2373,14081
1077308,2322194,14.797,13383
169107,1390634,15.0987,13855
885469,5329569,14.7775,13351
485897,6186027,14.7022,13230
3247,3510859,14.5934,13107
1056356,2880379,15.0315,13760
786707,2919121,14.6165,13137
868540,2287140,14.7286,13269
927241,4005972,15.3732,14278
84234,2962937,14.7031,13235
632893,1907213,15.1504,13934
984754,3712965,14.7318,13272
958741,3829412,14.7332,13274
410971,2154854,15.0868,13840
408697,2213883,14.8585,13483
1056172,2537179,15.4049,14334
923629,4008827,15.2982,14164
143537,5602433,14.7919,13372
880634,3744562,15.1743,13970
1141758,2369825,14.9802,13688
402866,2101920,15.3274,14210
900587,4341529,14.8732,13507
539179,7010977,14.9049,13558
143236,3824825,14.7395,13286
322806,989782,15.3474,14244
1029916,4457119,15.392,14312
653462,3114336,15.272,14125
446867,1330131,14.8074,13400
405516,700262,15.1592,13953
490634,998646,15.1153,13875
450154,6269354,14.6223,13139
1006302,4068948,14.5145,12971
340371,773096,14.571,13068
144362,299807,15.1767,13974
48885,6364757,14.5543,13041
536464,1374507,15.3407,14231
490811,6202711,15.2883,14148
883969,2899482,14.6327,13154
1053283,3081050,15.219,14053
619676,1195010,14.8967,13543
938327,2715392,14.7444,13299
911634,4309705,15.1915,14003
1046608,3577621,14.7928,13375
1004290,4141048,15.015,13730
1054420,3247407,14.9151,13576
1163597,233467,14.7786,13352
1052910,5305415,14.8672,13501
918151,4617806,14.9407,13623
1174783,7064871,15.308,14180
957292,3137904,14.7079,13243
1038525,2640026,14.8716,13504
322387,1368211,14.5291,12999
897090,1834321,15.2748,14127
1055947,5278406,14.6091,13126
214726,5466938,15.229,14070
511200,935084,15.1826,13979
1139600,2580547,15.4383,14368
1034575,2757812,15.1515,13938
165442,1150489,14.7761,13347
878403,4747275,15.4861,14426
447722,8060603,14.7804,13355
1062902,4843780,15.4527,14386
1033112,3127434,14.4978,12943
1031620,3034813,14.7189,13255
1037052,3359530,14.9162,13580
337539,3411497,14.8651,13495
389190,967123,15.2133,14043
540003,765910,15.0109,13722
959498,2310001,15.4587,14393
844504,5937480,15.2202,14056
1142398,2308678,14.6679,13187
1054995,6115662,14.6472,13168
1042893,4433621,15.4424,14376
914317,4773003,15.2945,14157
972630,2642466,15.3595,14260
762616,2521619,14.5414,13016
1137782,2752845,15.2545,14106
1048184,4033927,15.1308,13901
164168,5860596,15.131,13902
764202,2978137,14.5442,13018
323014,6461481,15.0975,13853
753448,1264524,14.6595,13179
671670,407777,15.4152,14345
1060088,4598473,14.9188,13587
1057174,4325237,14.4816,12911
433258,294262,15.4278,14350
1024345,3389837,15.4413,14375
1037161,2597517,14.9039,13557
671015,3122112,14.9112,13567
335897,4841144,15.1986,14014
1019570,6125538,15.1899,13998
540484,1862850,14.9196,13589
652104,6291229,14.997,13709
464088,1712154,14.6586,13178
740853,825245,15.367499,14268
1029846,2686447,15.0518,13792
872297,5399723,14.536699,13008
114950,6572127,15.1503,13933
872913,5361284,15.3023,14174
1055118,3734060,15.2996,14169
616470,5901573,15.3228,14203
918785,2901720,15.1855,13986
580658,3664209,14.8371,13447
8592,3910358,14.8946,13534
1032523,2771282,14.5355,13005
913582,3677616,15.0304,13758
1139049,2630777,15.2329,14076
1001394,3924915,14.568,13064
957121,3889570,14.5113,12964
449755,2068329,15.503,14449
325220,6584932,15.3887,14308
671357,6180972,14.6511,13172
1030672,3181409,14.7405,13289
539138,3367765,14.5922,13106
620907,5685403,14.9172,13581
1055728,5359043,15.2197,14055
432711,2008146,15.0014,13713
455693,7643428,14.7566,13319
620204,702078,15.1639,13956
402164,1178017,15.4932,14438
1079026,3462566,14.7381,13281
900519,2752617,15.4022,14328
145386,6649740,14.8999,13550
663687,4989351,14.9011,13553
1029590,2970833,14.7766,13348
541184,2387081,14.5406,13015
989995,4198649,14.8974,13546
725620,5802138,14.975,13675
537007,1317616,15.332,14219
334431,5138261,15.4015,14326
1030224,4807128,14.8491,13467
1033102,4928038,14.9883,13700
956813,4578577,15.0665,13811
74537,4473350,14.9674,13656
891228,3176925,15.1508,13935
917829,3902674,15.0279,13751
1037394,3728337,15.1061,13860
1034328,4870222,15.096,13851
1030835,3691206,15.231,14072
531159,2120313,14.7481,13307
938838,2488160,14.6066,13122
926479,5414521,14.671999,13194
1081176,3336796,14.54,13013
324210,2290864,14.8711,13503
1026380,5117435,14.7696,13337
957472,2718509,15.028999,13754
1002198,2550056,14.8385,13454
1034836,3040534,15.1444,13924
958520,2697731,15.3451,14241
1032252,4381035,15.1996,14016
340707,5514491,15.3988,14321
1038125,4306049,14.5449,13020
449982,537069,15.4409,14372
1019138,3642757,15.0569,13799
1048689,3094555,15.2219,14060
1078089,3662706,14.8867,13522
215166,5646939,14.897,13544
406305,8551890,15.0895,13844
430063,3290104,14.695399,13222
48888,8209642,15.2517,14101
464832,1311833,15.4334,14363
939397,2400041,14.5849,13092
549655,342675,14.833,13440
940401,4973425,14.9258,13604
1027365,3477105,14.8127,13406
1027977,54621,14.9322,13612
1032397,5025601,14.9382,13620
974732,3412411,14.837,13446
279421,2980276,14.4928,12929
1053644,4237857,15.2188,14050
1077310,2505052,14.9128,13568
1035430,4486994,14.5446,13019
145042,6169866,14.8444,13462
998118,2535924,14.744,13296
143853,3420905,14.6007,13113
762200,4076299,15.2755,14129
479814,3185233,14.573599,13073
286979,4548634,14.8413,13457
181377,5447679,14.5715,13070
1174765,7066556,14.7945,13379
1138206,2713589,15.1846,13982
1053500,5220189,15.0474,13784
1155986,1019369,15.1774,13975
539141,2856624,15.3671,14267
1138437,2690586,14.5546,13042
750719,3198464,14.9416,13625
922654,5931632,15.1334,13905
831155,3809408,15.1289,13897
145656,5873764,15.1509,13936
540263,2064830,14.8327,13439
1046486,3962147,15.3286,14211
1027415,2675143,15.314,14189
1053233,3833399,15.2083,14034
616547,6719366,15.0002,13712
1151970,1403153,14.9039,13556
10881,5994218,15.3176,14195
1042089,2347634,14.8024,13392
89903,383146,14.9751,13676
1185406,2703599,14.7925,13374
1030136,3457852,15.348,14245
341311,6390933,15.2694,14123
1042329,2959564,14.7835,13361
939444,3768020,14.5945,13108
540580,709297,14.6569,13177
987587,2608988,14.4755,12907
1002799,2710263,15.212899,14041
986859,3034519,15.4472,14380
806206,1278203,14.5154,12975
903856,3189400,15.3975,14319
880505,4899926,14.5234,12988
582550,6898262,15.4807,14417
919186,2490445,14.5356,13006
1139035,2631347,15.0983,13854
1000409,5381304,15.3001,14170
616699,1982253,15.4122,14341
1053433,4100403,15.3731,14277
937322,2873636,14.7396,13287
615506,3495318,14.8548,13478
1143336,2213299,14.4867,12919
991956,2319834,14.6669,13186
618785,1077877,14.8617,13489
393097,6429009,15.2014,14019
144142,4695088,14.8827,13516
1172952,373278,15.1878,13992
876236,3748941,14.5818,13086
868121,3347110,14.7998,13390
8394,3842123,15.0556,13795
447010,2210810,14.698,13225
991291,2821207,14.8915,13530
584054,1684459,14.851,13473
417385,2858915,15.0194,13736
1053047,3880611,14.8892,13525
1036570,5360172,14.5298,13000
1062244,3411958,14.9254,13602
895040,5407892,14.9414,13624
261744,5715905,14.5908,13103
1046321,4399087,14.9885,13701
521867,1218011,14.8236,13420
977180,2545177,14.7242,13264
1037860,3086859,14.9733,13671
317299,3888784,15.1569,13947
213631,8304656,14.7357,13276
181752,1551414,14.9109,13566
144129,2916293,15.2211,14058
1047278,5022179,15.4021,14327
341257,3168994,14.7055,13239
928777,5196983,15.3832,14297
1057048,2588364,15.2801,14135
1049700,2806343,15.3868,14304
918900,5006197,15.2593,14114
1038737,2917478,15.2544,14105
926895,5104574,15.3523,14254
976368,5201932,15.1951,14007
547963,361947,15.1567,13946
1077310,2505059,14.9769,13680
1054603,2869106,14.8271,13430
672450,1533024,15.3805,14292
1045140,4815566,14.5644,13057
531159,2120312,15.0957,13850
958010,4574979,14.5194,12984
437699,6718655,15.117,13880
1039253,3687606,14.7521,13316
869554,3432461,15.1305,13900
335999,1834722,15.0668,13812
337419,5221473,14.8246,13424
1141441,2399945,15.1384,13910
461652,2121583,14.9135,13571
433739,1398677,14.9844,13695
1045913,5102386,15.342,14234
1039063,3995478,15.3188,14196
669631,6067051,14.4705,12901
406802,964856,15.0906,13846
1167166,6695854,14.7914,13370
658271,1080532,14.914,13572
849531,4630526,14.653,13173
755366,2263704,15.019,13735
1036562,3130996,15.4719,14406
618028,336456,14.6833,13209
953766,2918918,15.2931,14156
433314,418391,14.7249,13267
927403,5225615,14.5853,13093
337346,2055133,15.222,14061
1146394,1928050,14.8623,13491
565575,461310,14.7911,13369
279361,6386111,15.1297,13899
510349,1061775,15.0718,13822
1053623,4106042,14.5682,13065
106327,3988170,14.5208,12986
1033134,2759060,14.8982,13548
442667,1385065,15.3827,14295
7805,2302174,14.779,13353
908726,3274661,14.7467,13302
549721,787434,14.4946,12935
415014,460085,14.7217,13257
1027517,3517277,14.7079,13244
717830,393873,14.8959,13540
1155535,1064271,15.4491,14383
940660,4656059,15.7263,14773
1176596,6898418,15.5679,14542
1030893,5430681,15.9532,15045
448386,3138168,16.253099,15403
578257,796160,15.5072,14453
927213,2397677,15.7176,14760
495646,1040564,15.6686,14693
1149912,1602045,15.8278,14891
978910,2386092,15.8418,14912
665112,699426,15.5606,14530
1006616,4549638,16.4769,15654
145081,6024692,15.638,14658
1038007,2843641,15.6526,14673
728085,239534,15.8043,14866
1137292,2799586,15.5967,14586
911832,2358605,15.6343,14650
744646,4726508,15.6853,14715
1138457,2688796,16.2731,15430
1163240,273735,16.029499,15133
1081834,3461499,15.8521,14926
244857,1867729,16.2857,15449
1002992,3403474,15.7851,14841
564008,4725656,15.8194,14885
957136,4995914,16.0756,15187
503597,2658912,16.1444,15264
578053,6978790,15.8076,14869
881122,3408241,15.6114,14617
501378,6043487,16.2334,15378
891783,4096974,16.5103,15692
1055475,3577133,16.4438,15619
951406,2851555,15.6353,14651
916143,2433164,15.8019,14864
850040,3724665,15.7949,14856
1137264,2802394,15.7668,14820
619297,3807494,15.6999,14732
1038421,4688619,16.3197,15479
341379,6527746,16.500299,15677
1048435,3359040,16.080299,15191
336607,5891893,15.6375,14654
1138807,2653544,16.206398,15344
957511,5147999,15.6262,14638
1065900,4272473,16.052099,15163
954059,2868325,15.6046,14602
1168601,5344757,15.6328,14648
4756,1447843,15.8935,14973
341155,1658374,16.223,15360
885485,3301969,15.9974,15104
506023,6818535,16.471001,15649
399009,1037477,15.8944,14974
254540,3393819,16.281799,15442
399286,2419775,15.8169,14882
1035241,4569883,15.6047,14603
888265,3575326,15.7414,14794
1046363,3696323,15.625,14637
448356,783266,15.7548,14808
1062471,3358527,16.460199,15639
956947,3307524,15.7573,14811
474073,215923,15.5707,14551
1138412,2692708,16.3449,15517
619421,527980,16.43,15605
1025496,5040959,16.3922,15570
1053926,3334856,16.231001,15374
868669,4611627,15.9381,15027
762983,3291971,16.4692,15648
1002671,4085813,15.7317,14782
518746,4512672,16.186001,15316
1055680,4804378,16.4303,15606
1138333,2700907,15.5639,14539
988474,3543201,15.6553,14678
1038777,2559038,15.9187,15004
1055645,265474,16.301901,15463
958350,2518553,15.9337,15023
1021729,4033885,16.2654,15423
323215,499052,16.23,15371
432945,2010604,15.548,14514
1053196,6295860,15.5126,14466
335240,1577875,15.8069,14868
1176593,6898741,15.7974,14861
998914,2838894,15.9363,15026
17909,8422453,16.4286,15602
144877,3685926,15.5962,14585
651436,1687585,16.252501,15401
290842,691855,16.2286,15369
56031,6337693,16.226801,15366
1035533,2489510,16.1628,15287
918434,4715551,16.081699,15193
918500,2440583,15.553,14520
962736,5277098,16.0748,15186
213256,843466,15.6612,14686
1138379,2696167,16.163401,15290
1183190,747211,15.5586,14525
334492,6555269,15.971499,15068
1146651,1905330,15.7182,14761
1039624,5337067,15.8332,14897
948792,5050824,16.262199,15419
36967,5786817,16.2346,15382
584092,927308,16.4674,15646
1031121,4188896,16.2003,15336
571813,2658244,15.8766,14947
1071229,5350875,16.5366,15722
1185446,2308001,16.112101,15225
1055068,3417287,16.4823,15660
1182861,1080457,16.409901,15587
926538,3887011,15.7815,14838
938892,3241735,15.6212,14631
1038149,2680974,16.4035,15580
1137216,2807477,15.8448,14917
458484,435083,15.5817,14563
144783,5641171,16.1868,15318
1143213,2226457,15.5471,14511
664717,5912885,15.5101,14460
197718,3581100,16.0564,15167
522430,1351643,16.028,15132
1053887,4623195,16.445999,15621
1142284,2320122,15.5819,14564
336288,3515277,16.115499,15229
1045982,3560461,15.9692,15062
1038293,3461694,16.421301,15599
942143,5256632,16.297899,15460
448467,1911836,16.168301,15298
422753,6281329,16.533199,15718
957280,5418325,15.7966,14858
335579,5537480,16.1745,15302
539837,6172784,16.1882,15319
540124,1501284,16.414,15592
1031048,3401514,15.5198,14479
1046417,3076252,15.6098,14613
918428,3895690,16.400101,15578
417388,6808138,16.0968,15210
10324,1921243,15.926,15014
322059,6898475,15.8928,14971
307661,3410427,15.6733,14697
779059,2749006,16.149401,15275
1161617,453239,15.5209,14483
1047534,4121408,16.344801,15516
671660,6990916,16.2052,15343
948794,4067261,15.7835,14839
866918,3078249,15.8915,14967
1047157,3610552,16.325399,15488
481721,4539276,15.9939,15099
834601,4975672,15.9018,14980
335391,4334461,16.388901,15565
1030459,6142742,16.132,15251
1136968,2831732,16.034901,15141
333258,4295321,16.0152,15120
1002786,3657904,15.971,15067
340833,2179284,16.4545,15630
341748,6657778,15.9081,14991
432691,6085792,15.7035,14742
689702,6483150,16.4312,15608
1030814,2797858,16.137798,15256
1147143,1860993,15.9305,15018
1047156,3840207,16.253099,15404
1037218,3822953,15.8615,14936
619237,6277073,16.241501,15386
317956,5514512,16.288,15453
1137720,2758104,16.473301,15650
890582,2885480,15.5684,14543
300180,2407210,16.0516,15162
1036828,2830542,16.1329,15253
317248,5407875,15.9206,15005
1037242,2770633,16.361099,15539
143693,4720951,16.0179,15124
1156088,1008916,16.41,15588
886220,3160279,16.326,15490
578329,1567933,16.5373,15724
1144508,2104975,16.060801,15174
53733,6322780,16.202499,15339
173389,6761279,15.629,14643
938338,5376547,15.5467,14509
317416,4849862,16.0179,15123
615617,8030017,16.160101,15285
450030,1873399,15.6209,14630
341621,6476623,15.9585,15051
900121,3614142,16.539999,15725
1038530,2251565,15.6125,14619
1048953,2872561,15.6377,14655
425874,1357534,16.452,15627
1031021,2965895,16.3431,15515
405514,6983169,16.3853,15560
618592,6733469,16.2822,15444
144026,497631,16.3057,15469
641732,2065342,16.0604,15173
1031046,2699675,15.6674,14691
417919,2046576,15.5696,14548
144830,1961401,16.186701,15317
456524,584241,16.1824,15311
446616,4618832,15.7262,14771
1142394,2309167,15.9395,15030
336850,3072202,15.8161,14881
1142830,2265714,16.2857,15450
1001887,4517284,15.8356,14903
1138541,2679845,15.8812,14950
10882,1027499,15.6995,14731
1027179,4591455,15.9803,15080
969350,4236745,15.5361,14499
971718,5187216,15.6539,14676
1002920,3339832,15.6781,14707
69232,6477586,15.6323,14646
927608,5126661,15.9054,14987
495583,6286760,15.7097,14748
1047469,2839663,15.7722,14823
869190,3777067,16.378201,15553
